num_episode,v_behavior,v_target,v_gain,v_behavior_std,v_target_std,v_gain_std,offline_method,loss,model,time
86,102.35653260306317,94.19718749040356,0.918551057927154,12.994021558383519,219.3579329267923,2.074658555550837,WIS,,MARWILTrainer,2014.458161830902
87,102.38177308561305,115.96206723693786,1.2455685298979842,13.888755318691338,451.23131533941046,6.219790562062715,WIS,,MARWILTrainer,2014.458161830902
88,102.74828403673342,94.52082973281833,0.9138630271439399,12.692476631983245,231.76929062472928,2.190183129558106,WIS,,MARWILTrainer,2014.458161830902
89,102.53284690472132,97.27446116612732,0.9357298792392974,12.71686342957715,235.40304203498627,2.2112430924024586,WIS,,MARWILTrainer,2014.458161830902
90,102.25840002660951,97.98975476891836,0.9503257438107261,14.057006507558704,235.69610669178454,2.2157991645714916,WIS,,MARWILTrainer,2014.458161830902
91,102.23528260030173,97.53705056224888,0.9403465417356246,14.471597249630179,235.1466013569395,2.208106452101738,WIS,,MARWILTrainer,2014.458161830902
92,102.7778063010682,98.33256452314244,0.9454415153185882,12.639387034107525,235.63740987308785,2.214281591124774,WIS,,MARWILTrainer,2014.458161830902
93,102.3070070013469,97.67433086014383,0.9387485441492527,13.303598978245152,235.7709653615243,2.2151629994928017,WIS,,MARWILTrainer,2014.458161830902
94,102.49893062436387,90.38989509327789,0.8668545770561151,13.353548764630645,217.73375643846737,2.0341444616313455,WIS,,MARWILTrainer,2014.458161830902
95,102.71485378325389,95.77364039244493,0.9270425390165902,12.848477212959938,232.05170870118823,2.1942815945510876,WIS,,MARWILTrainer,2014.458161830902
96,102.0237971252366,95.67256745695677,0.9218332758823589,14.835605211919338,234.78305882682116,2.2031323290655394,WIS,,MARWILTrainer,2014.458161830902
97,102.39029655014193,98.27748851643354,0.947356176580453,13.508499664197842,235.67378047815902,2.2139161119972983,WIS,,MARWILTrainer,2014.458161830902
98,102.45822865527508,97.5014833721108,0.9443744581690805,14.151353647985651,235.67319579471393,2.2150158754604172,WIS,,MARWILTrainer,2014.458161830902
99,102.55535781929258,97.88564983757584,0.9482600511126638,13.525671699854376,235.12139638028353,2.2115202414495934,WIS,,MARWILTrainer,2014.458161830902
100,102.33735582061365,97.84051349790177,0.9462029672277408,13.49588149362517,235.74468784181445,2.2159926929520384,WIS,,MARWILTrainer,2014.458161830902
101,102.48402754001285,93.08235652869918,0.9060545428766528,13.029693540008324,219.43671598611766,2.073613796686163,WIS,,MARWILTrainer,2014.458161830902
102,102.74707421583044,97.72072665978953,0.9399594775510823,13.156553405882212,235.23990447340822,2.2093812137814486,WIS,,MARWILTrainer,2014.458161830902
103,102.41451936701579,93.04832978542053,0.8998562676391224,12.687434762155576,231.1382279495515,2.183831624568011,WIS,,MARWILTrainer,2014.458161830902
104,102.52174661383562,97.8748307228129,0.9410743855339283,12.598180438446,235.79083517804807,2.2154729283422374,WIS,,MARWILTrainer,2014.458161830902
105,102.24430136434209,98.38071342226269,0.9458654151636425,13.78753768782711,235.64724595566233,2.213909055163227,WIS,,MARWILTrainer,2014.458161830902
106,102.53984379195077,97.52716383016678,0.9397631982536488,13.427832893522758,235.17427838298062,2.2091568952988436,WIS,,MARWILTrainer,2014.458161830902
107,102.59760087834496,97.7704202384999,0.9389597148929936,12.676190400351157,235.76037816436445,2.215118612080175,WIS,,MARWILTrainer,2014.458161830902
108,102.38357531203349,95.54705715308586,0.9280309706847882,12.914697487663291,222.17419014068253,2.105668402779614,WIS,,MARWILTrainer,2014.458161830902
109,102.36053000808924,90.52914144686763,0.8713223367476519,13.814695031306774,217.85206405897608,2.035285323693885,WIS,,MARWILTrainer,2014.458161830902
110,102.74148010410408,94.57177996375147,0.9139977710981229,12.605673813811308,231.96057653402931,2.192153268560391,WIS,,MARWILTrainer,2014.458161830902
111,102.15943835902758,96.93750851955434,0.9353114170090354,13.918436277603606,235.18062481059278,2.2086588619682166,WIS,,MARWILTrainer,2014.458161830902
112,102.65444857577829,98.26664713843866,0.9444181133289749,12.718732589267196,236.33763759096237,2.2206265670515823,WIS,,MARWILTrainer,2014.458161830902
113,102.24678901628572,97.60832305282054,0.9393101630398988,14.277685211130473,235.31666810633496,2.2099764990965585,WIS,,MARWILTrainer,2014.458161830902
114,102.7707097965783,98.4102058810708,0.9453673489719377,12.509925710737734,235.80447786563053,2.2157243498553827,WIS,,MARWILTrainer,2014.458161830902
115,102.25851803530416,98.05857237854312,0.9674364892495487,13.8018789335261,235.86286848486006,2.248680518424057,WIS,,MARWILTrainer,2014.458161830902
116,102.47991391264186,90.46023747610268,0.868268086168637,13.63187499938031,217.87720281016715,2.035291466044451,WIS,,MARWILTrainer,2014.458161830902
117,102.31295539733938,95.7531060190526,0.9401347313927413,14.29052340212763,231.73238373600142,2.1965593371686642,WIS,,MARWILTrainer,2014.458161830902
118,102.46899006289719,100.67060607781194,0.9612202993853896,13.09161484819014,258.2652178817442,2.372440301794046,WIS,,MARWILTrainer,2014.458161830902
119,102.3932493085482,98.38917468419423,0.947796972444615,13.284646914182197,235.72637993490653,2.2144760582111953,WIS,,MARWILTrainer,2014.458161830902
120,102.54779231692066,98.15992537315276,0.9555272197398647,13.473661413737215,235.70464425655535,2.2283136489032973,WIS,,MARWILTrainer,2014.458161830902
121,102.55529486515779,97.74329891313974,0.9439127077539324,13.242912290996104,235.18835011202273,2.210694520325668,WIS,,MARWILTrainer,2014.458161830902
122,102.41991833710658,97.85923507974792,0.941769518259101,12.996025949572488,235.81138694449007,2.215467044475567,WIS,,MARWILTrainer,2014.458161830902
123,102.46796914035465,92.75077866539414,0.8993029697289289,12.805405537147857,219.049268733942,2.059702027221336,WIS,,MARWILTrainer,2014.458161830902
124,102.70863019101981,98.06497923033173,0.9460315349565006,13.113586993539498,235.2817704678577,2.210921219193435,WIS,,MARWILTrainer,2014.458161830902
125,102.44859804723687,93.02852704095325,0.8992829785207559,12.707954451914123,231.2210121955426,2.184687785786872,WIS,,MARWILTrainer,2014.458161830902
126,102.47981309842869,97.89310918414641,0.9412279751889938,12.804698116442804,235.86116085620122,2.2161434971442358,WIS,,MARWILTrainer,2014.458161830902
127,102.26937862999071,98.39775371821264,0.946308547867149,13.840870801792843,235.71719296801078,2.214484094150425,WIS,,MARWILTrainer,2014.458161830902
128,102.57685932217768,97.5260435284885,0.9371174642392578,13.024576528653574,235.25173087913188,2.2098949502862735,WIS,,MARWILTrainer,2014.458161830902
129,102.58637059886173,99.14338873566062,0.9572063383750196,12.695266151064388,236.2348737878079,2.2265381166325957,WIS,,MARWILTrainer,2014.458161830902
130,102.31177202291605,97.10186408510549,0.9407561987916958,13.393371535249042,228.54688821214916,2.167999170275481,WIS,,MARWILTrainer,2014.458161830902
131,102.37581198172215,90.42153432193011,0.8703467492358807,13.893000441985365,217.84029291936224,2.0348343128504505,WIS,,MARWILTrainer,2014.458161830902
132,102.77109620788353,94.87019785345797,0.9195717018065076,12.703447738626524,231.84139520621522,2.1913360731965192,WIS,,MARWILTrainer,2014.458161830902
133,102.11876534604336,96.90890726961617,0.9334871244093009,14.045008579272691,235.15147319057482,2.208604014874943,WIS,,MARWILTrainer,2014.458161830902
134,102.64045537195163,98.25017388076438,0.944245296249273,12.770261451523497,236.30080335816987,2.2202863230011167,WIS,,MARWILTrainer,2014.458161830902
135,102.28380798419015,97.55451181513303,0.9444989480913664,14.365288700926119,235.2955159132216,2.210618291014061,WIS,,MARWILTrainer,2014.458161830902
136,102.34211736492232,98.0122972352897,0.9425424310780924,13.652397674345123,235.36225433177725,2.2111492918590283,WIS,,MARWILTrainer,2014.458161830902
137,102.64037789634496,98.26571692752144,0.9441807794758207,12.479440634719467,236.26374811152408,2.219868486390237,WIS,,MARWILTrainer,2014.458161830902
138,102.41993526941992,90.42424647034916,0.869412682617248,14.179436448424518,217.8529888116763,2.034734600294497,WIS,,MARWILTrainer,2014.458161830902
139,102.39431878925505,95.92908400972838,0.936150506097051,13.991475323389627,231.71591960064927,2.192612756647131,WIS,,MARWILTrainer,2014.458161830902
140,102.48217030902335,102.4888011130171,0.9925980301751249,12.634224322825354,272.14627691292856,2.6075557018493853,WIS,,MARWILTrainer,2014.458161830902
141,102.40250866407538,98.46874839255477,0.9499958692176855,13.230132489600468,235.73117563823862,2.215018742525119,WIS,,MARWILTrainer,2014.458161830902
142,102.48325761977986,98.2346624832167,0.9501599938780088,13.561769093820983,235.76540365407556,2.2209114118336544,WIS,,MARWILTrainer,2014.458161830902
143,102.55341110096134,97.57194261343653,0.9396855647955813,13.17793814703719,235.254410495111,2.210516241694289,WIS,,MARWILTrainer,2014.458161830902
144,102.47193370124096,97.86829249066058,0.940835548995309,12.871342741050377,235.83013245149905,2.2156682601774067,WIS,,MARWILTrainer,2014.458161830902
145,102.46724263508221,92.30467731864927,0.893651599564691,12.868538943128094,218.7181977516865,2.052105715932889,WIS,,MARWILTrainer,2014.458161830902
146,102.61420406445728,97.63408135095969,0.9390408067302839,13.604004199286361,235.38992319815767,2.2107848631554265,WIS,,MARWILTrainer,2014.458161830902
147,102.4781432620416,93.08309010954153,0.9006097529025241,12.894175691243818,231.24125389558168,2.1848161419581835,WIS,,MARWILTrainer,2014.458161830902
148,102.00467875720481,97.52133900666004,0.9383042961822117,14.734438862082175,235.48739363193607,2.2124595818128148,WIS,,MARWILTrainer,2014.458161830902
149,102.72414415230006,99.06337878773526,0.9518468837813406,12.676813571004134,236.14496664155774,2.2188396269427786,WIS,,MARWILTrainer,2014.458161830902
0,,,,,,,loss,9.838232,MARWILTrainer,2014.458161830902
1,,,,,,,loss,10.026482,MARWILTrainer,2014.458161830902
2,,,,,,,loss,9.875116,MARWILTrainer,2014.458161830902
3,,,,,,,loss,9.98564,MARWILTrainer,2014.458161830902
4,,,,,,,loss,9.969988,MARWILTrainer,2014.458161830902
5,,,,,,,loss,9.793491,MARWILTrainer,2014.458161830902
6,,,,,,,loss,10.025566,MARWILTrainer,2014.458161830902
7,,,,,,,loss,10.0555525,MARWILTrainer,2014.458161830902
8,,,,,,,loss,9.917399,MARWILTrainer,2014.458161830902
9,,,,,,,loss,9.846481,MARWILTrainer,2014.458161830902
10,,,,,,,loss,9.846338,MARWILTrainer,2014.458161830902
11,,,,,,,loss,9.884639,MARWILTrainer,2014.458161830902
12,,,,,,,loss,9.909432,MARWILTrainer,2014.458161830902
13,,,,,,,loss,9.930094,MARWILTrainer,2014.458161830902
14,,,,,,,loss,9.978081,MARWILTrainer,2014.458161830902
15,,,,,,,loss,9.592903,MARWILTrainer,2014.458161830902
16,,,,,,,loss,9.92114,MARWILTrainer,2014.458161830902
17,,,,,,,loss,9.900932,MARWILTrainer,2014.458161830902
18,,,,,,,loss,10.011467,MARWILTrainer,2014.458161830902
19,,,,,,,loss,10.035266,MARWILTrainer,2014.458161830902
20,,,,,,,loss,9.947157,MARWILTrainer,2014.458161830902
21,,,,,,,loss,9.861636,MARWILTrainer,2014.458161830902
22,,,,,,,loss,9.903035,MARWILTrainer,2014.458161830902
23,,,,,,,loss,9.908669,MARWILTrainer,2014.458161830902
24,,,,,,,loss,9.974118,MARWILTrainer,2014.458161830902
25,,,,,,,loss,10.132117,MARWILTrainer,2014.458161830902
26,,,,,,,loss,9.875971,MARWILTrainer,2014.458161830902
27,,,,,,,loss,9.756275,MARWILTrainer,2014.458161830902
28,,,,,,,loss,9.95814,MARWILTrainer,2014.458161830902
29,,,,,,,loss,9.944613,MARWILTrainer,2014.458161830902
30,,,,,,,loss,9.858365,MARWILTrainer,2014.458161830902
31,,,,,,,loss,9.946981,MARWILTrainer,2014.458161830902
32,,,,,,,loss,9.804384,MARWILTrainer,2014.458161830902
33,,,,,,,loss,9.895448,MARWILTrainer,2014.458161830902
34,,,,,,,loss,9.899959,MARWILTrainer,2014.458161830902
35,,,,,,,loss,9.965188,MARWILTrainer,2014.458161830902
36,,,,,,,loss,9.908716,MARWILTrainer,2014.458161830902
37,,,,,,,loss,10.125398,MARWILTrainer,2014.458161830902
38,,,,,,,loss,9.914037,MARWILTrainer,2014.458161830902
39,,,,,,,loss,9.874105,MARWILTrainer,2014.458161830902
40,,,,,,,loss,9.829105,MARWILTrainer,2014.458161830902
41,,,,,,,loss,9.898224,MARWILTrainer,2014.458161830902
42,,,,,,,loss,9.96687,MARWILTrainer,2014.458161830902
43,,,,,,,loss,10.089519,MARWILTrainer,2014.458161830902
44,,,,,,,loss,9.911487,MARWILTrainer,2014.458161830902
45,,,,,,,loss,10.16319,MARWILTrainer,2014.458161830902
46,,,,,,,loss,9.895318,MARWILTrainer,2014.458161830902
47,,,,,,,loss,9.802817,MARWILTrainer,2014.458161830902
48,,,,,,,loss,9.923253,MARWILTrainer,2014.458161830902
49,,,,,,,loss,9.8623905,MARWILTrainer,2014.458161830902
50,,,,,,,loss,9.984693,MARWILTrainer,2014.458161830902
51,,,,,,,loss,9.8962145,MARWILTrainer,2014.458161830902
52,,,,,,,loss,9.965598,MARWILTrainer,2014.458161830902
53,,,,,,,loss,9.961576,MARWILTrainer,2014.458161830902
54,,,,,,,loss,9.833733,MARWILTrainer,2014.458161830902
55,,,,,,,loss,9.89628,MARWILTrainer,2014.458161830902
56,,,,,,,loss,9.903935,MARWILTrainer,2014.458161830902
57,,,,,,,loss,9.979225,MARWILTrainer,2014.458161830902
58,,,,,,,loss,9.93125,MARWILTrainer,2014.458161830902
59,,,,,,,loss,9.9036875,MARWILTrainer,2014.458161830902
60,,,,,,,loss,9.998386,MARWILTrainer,2014.458161830902
61,,,,,,,loss,9.961506,MARWILTrainer,2014.458161830902
62,,,,,,,loss,9.895964,MARWILTrainer,2014.458161830902
63,,,,,,,loss,9.810477,MARWILTrainer,2014.458161830902
64,,,,,,,loss,9.989173,MARWILTrainer,2014.458161830902
65,,,,,,,loss,9.774904,MARWILTrainer,2014.458161830902
66,,,,,,,loss,9.956211,MARWILTrainer,2014.458161830902
67,,,,,,,loss,10.02314,MARWILTrainer,2014.458161830902
68,,,,,,,loss,9.790253,MARWILTrainer,2014.458161830902
69,,,,,,,loss,10.140566,MARWILTrainer,2014.458161830902
70,,,,,,,loss,9.954862,MARWILTrainer,2014.458161830902
71,,,,,,,loss,9.82235,MARWILTrainer,2014.458161830902
72,,,,,,,loss,9.786027,MARWILTrainer,2014.458161830902
73,,,,,,,loss,10.020183,MARWILTrainer,2014.458161830902
74,,,,,,,loss,9.903316,MARWILTrainer,2014.458161830902
75,,,,,,,loss,9.835771,MARWILTrainer,2014.458161830902
76,,,,,,,loss,9.652069,MARWILTrainer,2014.458161830902
77,,,,,,,loss,9.966389,MARWILTrainer,2014.458161830902
78,,,,,,,loss,9.771312,MARWILTrainer,2014.458161830902
79,,,,,,,loss,9.801206,MARWILTrainer,2014.458161830902
80,,,,,,,loss,9.78482,MARWILTrainer,2014.458161830902
81,,,,,,,loss,9.957351,MARWILTrainer,2014.458161830902
82,,,,,,,loss,9.751356,MARWILTrainer,2014.458161830902
83,,,,,,,loss,9.871617,MARWILTrainer,2014.458161830902
84,,,,,,,loss,9.92917,MARWILTrainer,2014.458161830902
85,,,,,,,loss,9.968677,MARWILTrainer,2014.458161830902
86,,,,,,,loss,9.802865,MARWILTrainer,2014.458161830902
87,,,,,,,loss,10.076092,MARWILTrainer,2014.458161830902
88,,,,,,,loss,9.783578,MARWILTrainer,2014.458161830902
89,,,,,,,loss,9.889181,MARWILTrainer,2014.458161830902
90,,,,,,,loss,10.037628,MARWILTrainer,2014.458161830902
91,,,,,,,loss,9.831869,MARWILTrainer,2014.458161830902
92,,,,,,,loss,9.976747,MARWILTrainer,2014.458161830902
93,,,,,,,loss,10.170658,MARWILTrainer,2014.458161830902
94,,,,,,,loss,9.8538,MARWILTrainer,2014.458161830902
95,,,,,,,loss,10.008871,MARWILTrainer,2014.458161830902
96,,,,,,,loss,10.001073,MARWILTrainer,2014.458161830902
97,,,,,,,loss,9.837408,MARWILTrainer,2014.458161830902
98,,,,,,,loss,9.904431,MARWILTrainer,2014.458161830902
99,,,,,,,loss,9.994876,MARWILTrainer,2014.458161830902
100,,,,,,,loss,9.907627,MARWILTrainer,2014.458161830902
101,,,,,,,loss,9.974453,MARWILTrainer,2014.458161830902
102,,,,,,,loss,9.7469015,MARWILTrainer,2014.458161830902
103,,,,,,,loss,9.885639,MARWILTrainer,2014.458161830902
104,,,,,,,loss,9.909259,MARWILTrainer,2014.458161830902
105,,,,,,,loss,9.969784,MARWILTrainer,2014.458161830902
106,,,,,,,loss,10.029936,MARWILTrainer,2014.458161830902
107,,,,,,,loss,9.765902,MARWILTrainer,2014.458161830902
108,,,,,,,loss,9.932998,MARWILTrainer,2014.458161830902
109,,,,,,,loss,9.947539,MARWILTrainer,2014.458161830902
110,,,,,,,loss,10.008144,MARWILTrainer,2014.458161830902
111,,,,,,,loss,9.826444,MARWILTrainer,2014.458161830902
112,,,,,,,loss,9.878969,MARWILTrainer,2014.458161830902
113,,,,,,,loss,9.8022995,MARWILTrainer,2014.458161830902
114,,,,,,,loss,9.898092,MARWILTrainer,2014.458161830902
115,,,,,,,loss,9.814259,MARWILTrainer,2014.458161830902
116,,,,,,,loss,9.875758,MARWILTrainer,2014.458161830902
117,,,,,,,loss,9.991425,MARWILTrainer,2014.458161830902
118,,,,,,,loss,10.086779,MARWILTrainer,2014.458161830902
119,,,,,,,loss,9.950455,MARWILTrainer,2014.458161830902
120,,,,,,,loss,9.858352,MARWILTrainer,2014.458161830902
121,,,,,,,loss,9.852186,MARWILTrainer,2014.458161830902
122,,,,,,,loss,9.878474,MARWILTrainer,2014.458161830902
123,,,,,,,loss,9.984635,MARWILTrainer,2014.458161830902
124,,,,,,,loss,9.784645,MARWILTrainer,2014.458161830902
125,,,,,,,loss,9.803233,MARWILTrainer,2014.458161830902
126,,,,,,,loss,9.989886,MARWILTrainer,2014.458161830902
127,,,,,,,loss,9.933547,MARWILTrainer,2014.458161830902
128,,,,,,,loss,9.94963,MARWILTrainer,2014.458161830902
129,,,,,,,loss,9.741671,MARWILTrainer,2014.458161830902
130,,,,,,,loss,9.9336,MARWILTrainer,2014.458161830902
131,,,,,,,loss,9.977515,MARWILTrainer,2014.458161830902
132,,,,,,,loss,9.841367,MARWILTrainer,2014.458161830902
133,,,,,,,loss,9.892041,MARWILTrainer,2014.458161830902
134,,,,,,,loss,9.923069,MARWILTrainer,2014.458161830902
135,,,,,,,loss,9.894244,MARWILTrainer,2014.458161830902
136,,,,,,,loss,9.934818,MARWILTrainer,2014.458161830902
137,,,,,,,loss,9.907138,MARWILTrainer,2014.458161830902
138,,,,,,,loss,9.936595,MARWILTrainer,2014.458161830902
139,,,,,,,loss,9.887039,MARWILTrainer,2014.458161830902
140,,,,,,,loss,9.885111,MARWILTrainer,2014.458161830902
141,,,,,,,loss,9.885536,MARWILTrainer,2014.458161830902
142,,,,,,,loss,10.130659,MARWILTrainer,2014.458161830902
143,,,,,,,loss,9.81219,MARWILTrainer,2014.458161830902
144,,,,,,,loss,9.972541,MARWILTrainer,2014.458161830902
145,,,,,,,loss,9.961843,MARWILTrainer,2014.458161830902
146,,,,,,,loss,9.851139,MARWILTrainer,2014.458161830902
147,,,,,,,loss,9.916987,MARWILTrainer,2014.458161830902
148,,,,,,,loss,9.988003,MARWILTrainer,2014.458161830902
149,,,,,,,loss,10.126717,MARWILTrainer,2014.458161830902
